Chave Secundária    ,Chave               ,Categorias                                                                                          ,
4747                ,43802               ,['Bashfulness']                                                                                     
4748                ,43830               , 'Howard Chandler'
4749                ,43836               ,['Electrocardiography']                                                                             
0                   ,43841               , 'David M. Glantz']                                                                                                                                                                                                                                                                                                                                             
0                   ,43846               , and Tales from Here and There                                                                                                                                                                                                                                                                                                                                                                        
0                   ,43871               , 'Robert E.. Hage']                                                                                                                                                                                                                                                                                                                                     
0                   ,43873               , 'Jim Delisle']                                                                                                                                                                                                                                                                                                                                                                                  
4750                ,43884               ,Bright Mountain Books                                                                               
0                   ,43887               ,2015-01-02                                                                                          
0                   ,43888               ,2004-03-04                                                                                          
0                   ,43889               , and Muslims from the Ancient to the Modern World)                                                                                                                                                                                                                                                                                                                                                                   
0                   ,43895               , 'Phyllis Moen']                                                                                                                                                                                                                                                                                                                                       
4751                ,43899               ,American Diabetes Association                                                                       
4752                ,43906               ,Infinite Study                                                                                      
0                   ,43912               ,2005-07-25                                                                                          
4753                ,43913               ,Lifeline Press                                                                                      
4754                ,43917               ,University of Pittsburgh Pre                                                                        
0                   ,43922               ,1998-08-14                                                                                          
0                   ,43943               , 'Marie Edenfeldt Froment']                                                                                                                                                                                                                                                                                                                                    
4755                ,43955               ,['Cemeteries']                                                                                      
0                   ,43961               ,2006-05-18                                                                                          
4756                ,43962               ,Raphael L. Vitalo                                                                                   
4757                ,43972               ,['Julie Sussman'
0                   ,43987               ,1999-09-29                                                                                          
0                   ,44000               ,1998-12-01                                                                                          
0                   ,44004               , and Inner Power                                                                                                                                                                                                                                                                                                                                                                                                                     
4758                ,44006               , 'Delft University of Technology
4759                ,44015               ,['Indians of South America']                                                                        
0                   ,44016               ,2015-09                                                                                             
0                   ,44027               ,1999-01-06                                                                                          
4760                ,44041               ,Facts on File                                                                                       
4761                ,44045               ,['Assertiveness (Psychology)']                                                                      
4762                ,44060               ,["Naga (Peuple d'Asie méridionale)"]                                                                
0                   ,44067               ,['Dennis David']                                                                                                                                                                                                                                                                                                                                                                                                
4763                ,44069               ,['Drug abuse']                                                                                      
0                   ,44071               ,2014-07-10                                                                                          
0                   ,44075               ,2015-04-24                                                                                          
4764                ,44077               ,['Tithes']                                                                                          
0                   ,44084               ,2015-08-08                                                                                          
4765                ,44085               ,['Turkish poetry']                                                                                  
0                   ,44086               ,1995-03-17                                                                                          
4766                ,44092               ,['Fatwas']                                                                                          
0                   ,44100               ,2002-02-02                                                                                          
0                   ,44105               ,2007-02-20                                                                                          
4767                ,44108               ,['Doll furniture']                                                                                  
0                   ,44114               ,1966-01-01                                                                                          
0                   ,44117               ,2013-05-22                                                                                          
0                   ,44130               ,2009-03-26                                                                                          
0                   ,44133               ,['David Teboul']                                                                                                                                                                                                                                                                                                                                                                                                
0                   ,44138               , 'John T. Passe-Smith']                                                                                                                                                                                                                                                                                                                             
4768                ,44164               ,Fenham Pub                                                                                          
0                   ,44165               , 'Indraneel Mukhopadhyay']                                                                                                                                                                                                                                                                                                                        
4769                ,44204               ,['Healers']                                                                                         
4770                ,44207               ,Philadelphia
0                   ,44210               ,2018-12-04                                                                                          
0                   ,44232               ,2001-03-27                                                                                          
4771                ,44246               ,['Clumsiness']                                                                                      
4772                ,44273               , 'Phoenix Art Museum'
0                   ,44278               , and Special Advice for Common Disorders                                                                                                                                                                                                                                                                                                                                 
0                   ,44306               ,2012-12-20                                                                                          
4773                ,44309               ,['Jewish philosophy']                                                                               
4774                ,44316               ,['Flea markets']                                                                                    
0                   ,44322               , 'Rebecca West']                                                                                                                                                                                                                                                                                                                                          
0                   ,44323               ,2007-06-29                                                                                          
4775                ,44326               , Ont. : Camden House                                                                    
0                   ,44339               ,2016-03-22                                                                                          
0                   ,44342               ,['Charles E. Curran']                                                                                                                                                                                                                                                                                                                                                                                           
4776                ,44345               ,e-artnow                                                                                            
4777                ,44347               ,iBooks                                                                                              
0                   ,44357               ,2000-04-21                                                                                          
0                   ,44360               ,['John T. Noonan']                                                                                                                                                                                                                                                                                                                                                                                              
0                   ,44370               ,1995-11-14                                                                                          
0                   ,44375               , Stat                                                                                                                                                                                                                                                                                                                                                                                                                                            
0                   ,44382               ,2002-04-19                                                                                          
4778                ,44385               ,['Rome (Italy)']                                                                                    
4779                ,44389               ,Fulcrum Publishing                                                                                  
0                   ,44397               ,2013-02-11                                                                                          
0                   ,44409               , 'Gary Waller']                                                                                                                                                                                                                                                                                                                                                             
4780                ,44410               ,['Computer simulation']                                                                             
4781                ,44417               ,['Automobile mechanics']                                                                            
0                   ,44423               , 'David P. Williams']                                                                                                                                                                                                                                                                                                              
4782                ,44434               ,For Dummies                                                                                         
0                   ,44436               ,2002-07-25                                                                                          
4783                ,44437               ,['Electrical engineers']                                                                            
0                   ,44440               , 'Regina Seidman Miller']                                                                                                                                                                                                                                                                                                                                                    
4784                ,44451               ,LUNA                                                                                                
4785                ,44461               ,['Vineyards']                                                                                       
4786                ,44464               ,['BattleTech (Game)']                                                                               
0                   ,44472               ,2012-08-01                                                                                          
0                   ,44481               ,1991-05-30                                                                                          
0                   ,44491               ,1995-05-31                                                                                          
4787                ,44494               ,['Audio equipment industry']                                                                        
4788                ,44497               , Herbs
0                   ,44498               ,2006-06                                                                                             
0                   ,44501               ,2020-05-14                                                                                          
0                   ,44511               , 'John J. Haley']                                                                                                                                                                                                                                                                                                                                  
0                   ,44513               , 'Thomas Brothers Maps']                                                                                                                                                                                                                                                                                                                                                                   
0                   ,44516               , 'Michael Pohl']                                                                                                                                                                                                                                                                                                                                                        
0                   ,44517               , 'Judith Lawrence']                                                                                                                                                                                                                                                                                                                                                                             
0                   ,44527               ,2016-05-01                                                                                          
4789                ,44528               ,['Laundry']                                                                                         
4790                ,44531               ,['Correspondences
4791                ,44534               ,Ntc Pub Audio                                                                                       
4792                ,44540               ,['Friars']                                                                                          
0                   ,44542               ,2021-12-04                                                                                          
4793                ,44544               ,Alfred a Knopf Incorporated                                                                         
4794                ,44558               ,Hillyard Industries                                                                                 
4795                ,44561               ,Wrox                                                                                                
0                   ,44563               ,2020-09                                                                                             
4796                ,44573               ,['Karakoram Range']                                                                                 
4797                ,44585               ,['Finger Lakes Region (N.Y.)']                                                                      
0                   ,44587               ,2008-02-20                                                                                          
4798                ,44595               ,['Claremont Country Club (Oakland
4799                ,44599               ,['Gothic revival (Literature)']                                                                     
4800                ,44607               , Inc"
0                   ,44608               ,['Shana Alexander']                                                                                                                                                                                                                                                                                                                                                                                             
0                   ,44615               ,2017-04-25                                                                                          
4801                ,44618               ,['Operas']                                                                                          
4802                ,44638               ,Rpm Enterprises Limited                                                                             
4803                ,44643               ,Dark Horse Comics                                                                                   
0                   ,44650               ,2015-03-14                                                                                          
4804                ,44653               ,Carlton Publishing Group                                                                            
4805                ,44681               , 'Rachid M. Zeffane'
4806                ,44690               ,Imprint Academic                                                                                    
4807                ,44699               ,['Bobbsey Twins (Fictitious characters)']                                                           
4808                ,44706               ,['Second law of thermodynamics']                                                                    
0                   ,44711               ,2002-11-11                                                                                          
4809                ,44720               ,Everyman's Library                                                                                  
0                   ,44730               , MSW']                                                                                                                                                                                                                                                                                                                                                 
4810                ,44734               ,['Canning and preserving']                                                                          
0                   ,44750               ,1990-10-31                                                                                          
0                   ,44757               ,2004-05-03                                                                                          
4811                ,44762               ,['Entrées (Cooking)']                                                                               
0                   ,44763               ,1992-10-30                                                                                          
0                   ,44775               ,['Ed Butchart']                                                                                                                                                                                                                                                                                                                                                                                                 
0                   ,44779               ,1984-12-31                                                                                          
0                   ,44785               ,1909                                                                                                
4812                ,44794               ,['Young adult fiction
0                   ,44813               ,2012-04-24                                                                                          
4813                ,44814               ,Thomas Nelson Incorporated                                                                          
0                   ,44816               ,1997-10-30                                                                                          
0                   ,44818               , 'Janice Gillispie Mazidi']                                                                                                                                                                                                                                                                                                                                                              
4814                ,44828               ,['Fotografias']                                                                                     
4815                ,44831               , Tabori & Chang                                                                             
4816                ,44840               ,['Microscopes']                                                                                     
0                   ,44849               , 'J. S. Gravenstein']                                                                                                                                                                                                                                                                                                                               
4817                ,44852               ,Willett Pub.                                                                                        
4818                ,44853               ,['Chansons de geste']                                                                               
0                   ,44860               ,2004-02-03                                                                                          
4819                ,44862               ,['Drug addicts']                                                                                    
4820                ,44865               ,Hyperion Books                                                                                      
0                   ,44867               ,2009-03                                                                                             
0                   ,44868               ,2013-08-27                                                                                          
4821                ,44881               ,['Lake of the Woods Region']                                                                        
4822                ,44885               ,Hill & Wang Pub                                                                                     
4823                ,44889               ,Historical Images                                                                                   
0                   ,44899               , N4891F
4824                ,44901               ,["Children's songs"]                                                                                
4825                ,44912               ,['Church work with students']                                                                       
0                   ,44933               ,2015-02-05                                                                                          
4826                ,44939               ,Pelican Publishing Company                                                                          
4827                ,44944               , of Course
4828                ,44950               ,['Beresford
4829                ,44957               ,['Boatbuilding']                                                                                    
0                   ,44972               ,2003-09-30                                                                                          
4830                ,44977               ,['Go (Game)']                                                                                       
4831                ,44980               ,['FOREIGN LANGUAGE STUDY']                                                                          
0                   ,44982               , Culture)                                                                                                                                                                                                                                                                                                                                                                                                                                                          
4832                ,44994               ,Fireside                                                                                            
0                   ,45001               , M.D.']                                                                                                                                                                                                                                                                                                                                                          
0                   ,45006               , 'Jane Meschan Foy']                                                                                                                                                                                                                                                                                                                                                        
0                   ,45011               ,2020-12-22                                                                                          
0                   ,45017               ,2020-05-15                                                                                          
4833                ,45026               , Divas
4834                ,45029               ,['National Statuary Hall (United States Capitol
4835                ,45031               ,['Juniorate']                                                                                       
4836                ,45040               , 'Jal Mehta'
4837                ,45065               ,['Sino-Japanese War
0                   ,45077               ,2021-07-20                                                                                          
0                   ,45084               ,['Douglas A. Anthony']                                                                                                                                                                                                                                                                                                                                                                                          
4838                ,45085               ,['Porsche automobiles']                                                                             
0                   ,45099               ,2005-09-05                                                                                          
0                   ,45101               , and draftsmen                                                                                                                                                                                                                                                                                                                                                                                                                      
4839                ,45121               ,Chamberlain Brothers                                                                                
0                   ,45145               ,1931-05                                                                                             
0                   ,45149               , Green [1948]                                                                    
4840                ,45158               ,['Hotels']                                                                                          
0                   ,45165               ,2015-10-23                                                                                          
0                   ,45167               ,1993-10                                                                                             
4841                ,45168               ,Fulcrum Pub                                                                                         
4842                ,45176               ,['Stanley A. Wolpert'
0                   ,45177               ,2022-06-07                                                                                          
4843                ,45186               ,Boston : Roberts brothers                                                                           
0                   ,45192               ,['Eric Hites']                                                                                                                                                                                                                                                                                                                                                                                                  
0                   ,45194               ,2002-11-06                                                                                          
0                   ,45195               ,2021-05-18                                                                                          
4844                ,45205               ,['Avant-garde (Aesthetics).']                                                                       
4845                ,45207               ,Obeikan Bookshop                                                                                    
4846                ,45214               , Northamps
4847                ,45219               ,Dearborn Trade Pub                                                                                  
4848                ,45226               ,['Bachelors']                                                                                       
0                   ,45234               ,1994-06-30                                                                                          
4849                ,45245               , Yeast
4850                ,45252               ,['Donkeys']                                                                                         
0                   ,45253               ,['Gus DiZerega']                                                                                                                                                                                                                                                                                                                                                                                                
0                   ,45260               ,193?                                                                                                
4851                ,45267               ,August Pub                                                                                          
0                   ,45272               ,2021-12-23                                                                                          
0                   ,45274               ,2005-11-11                                                                                          
4852                ,45290               ,['Aardvark']                                                                                        
4853                ,45294               ,['Vocational guidance for women']                                                                   
4854                ,45296               ,['Basketball players']                                                                              
4855                ,45298               , Ltd.                                                                              
0                   ,45321               ,2013-01-12                                                                                          
0                   ,45323               ,2011-12-15                                                                                          
4856                ,45337               ,Aperture                                                                                            
0                   ,45346               ,['Sabrina Weill']                                                                                                                                                                                                                                                                                                                                                                                               
4857                ,45349               , 'Amy Jen Su'
4858                ,45352               ,['Desert animals']                                                                                  
4859                ,45356               , 'George C. Rogers
4860                ,45357               ,['Protestant churches']                                                                             
0                   ,45365               , ... High-Frequency Words (Teaching Resources)                                                                                                                                                                                                                                                                                                                     
0                   ,45374               ,2015-12-17                                                                                          
0                   ,45375               ,2001-01-29                                                                                          
4861                ,45386               ,Tyndale House Publishers
0                   ,45390               ,2020-02-04                                                                                          
4862                ,45394               , 'John Bremmer'
0                   ,45398               , 'Larry McLean']                                                                                                                                                                                                                                                                                                                                               
0                   ,45399               ,['Joanie Huggins']                                                                                                                                                                                                                                                                                                                                                                                              
0                   ,45412               , 'Melvin Van Peebles']                                                                                                                                                                                                                                                                                                                                 
4863                ,45414               ,['Forsyte family (Fictitious characters)']                                                          
0                   ,45431               ,2018-03-03                                                                                          
4864                ,45433               ,['Botetourt County (Va.)']                                                                          
4865                ,45435               ,['Information technology.']                                                                         
4866                ,45443               , Finance
4867                ,45464               ,['Speculation']                                                                                     
4868                ,45469               ,['Technological innovations']                                                                       
4869                ,45478               , 'William Dirks'
0                   ,45482               ,2013-11-09                                                                                          
4870                ,45488               ,['Microsoft Excel (Computer file)']                                                                 
4871                ,45497               ,['Horses in art']                                                                                   
4872                ,45498               , 'J. Craig Thorpe'
4873                ,45501               , Yuliya'
4874                ,45513               , Jovanovich                                                              
0                   ,45515               ,['Elizabeth Brown Pryor']                                                                                                                                                                                                                                                                                                                                                                                       
0                   ,45533               ,2002-01-28                                                                                          
0                   ,45552               ,1997-12-29                                                                                          
4875                ,45553               ,Dell Books                                                                                          
0                   ,45555               , 'Lorman Education Services']                                                                                                                                                                                                                                                                                                                      
